Hotel id,Primary Location Segment,Trend Segment
42530105,Resort,Wellness/Eco
92648504,Urban,Standard
102596405,Resort,Wellness/Eco
29458604,Small Metro/Town,Standard
29728104,Urban,Standard
12208205,Airport,Standard
163160303,Resort,Extended Stay
326852203,Resort,Extended Stay
18904604,Resort,Wellness/Eco
94815705,Resort,Standard
364254503,Suburban,Extended Stay
176492304,Resort,Standard
163194103,Small Metro/Town,Lifestyle/Boutique
5476105,Urban,Lifestyle/Boutique
224713504,Urban,Extended Stay
3322805,Resort,Extended Stay
358982203,Resort,Extended Stay
105480604,Urban,Lifestyle/Boutique
7854903,Resort,Standard
42306806,Urban,Standard
141616903,Urban,Extended Stay
263614704,Urban,Extended Stay
6089105,Resort,Wellness/Eco
43917504,Resort,Extended Stay
184811304,Urban,Lifestyle/Boutique
21169806,Resort,Standard
21963506,Resort,Extended Stay
90640603,Suburban,Standard
251911103,Suburban,Extended Stay
16243404,Small Metro/Town,Standard
120058005,Resort,Wellness/Eco
28727506,Urban,Lifestyle/Boutique
11794405,Resort,Wellness/Eco
93932203,Resort,Wellness/Eco
93786603,Resort,Lifestyle/Boutique
11331303,Airport,Standard
87319103,Small Metro/Town,Standard
279525703,Small Metro/Town,Standard
127695604,Urban,Extended Stay
39350305,Small Metro/Town,Wellness/Eco
136537904,Resort,Extended Stay
23518106,Small Metro/Town,Lifestyle/Boutique
18644503,Small Metro/Town,Standard
56234305,Urban,Lifestyle/Boutique
42873206,Urban,Extended Stay
47357006,Resort,Standard
54163205,Urban,Standard
36840703,Suburban,Standard
34481606,Resort,Wellness/Eco
56696305,Small Metro/Town,Lifestyle/Boutique
85084304,Suburban,Standard
56644705,Urban,Lifestyle/Boutique
296519203,Urban,Extended Stay
81484506,Urban,Lifestyle/Boutique
22889606,Resort,Wellness/Eco
58242505,Small Metro/Town,Standard
23455303,Resort,Wellness/Eco
3894005,Urban,Lifestyle/Boutique
31102903,Small Metro/Town,Standard
96545004,Resort,Extended Stay
227863604,Resort,Standard
42308206,Urban,Standard
62469804,Small Metro/Town,Lifestyle/Boutique
121252803,Urban,Lifestyle/Boutique
12161803,Small Metro/Town,Wellness/Eco
174995303,Resort,Lifestyle/Boutique
116678103,Resort,Lifestyle/Boutique
98793206,Resort,Standard
1432905,Urban,Standard
43065405,Small Metro/Town,Lifestyle/Boutique
107288204,Urban,Lifestyle/Boutique
52097604,Resort,Standard
13201404,Interstate,Standard
241001604,Urban,Extended Stay
29898405,Resort,Standard
4163405,Urban,Standard
27384304,Resort,Standard
42583505,Small Metro/Town,Standard
91344403,Urban,Standard
31950504,Urban,Extended Stay
7223503,Suburban,Extended Stay
8186203,Urban,Standard
28283506,Urban,Standard
188956204,Suburban,Work-From-Anywhere
95902803,Resort,Standard
60293404,Resort,Lifestyle/Boutique
10383703,Resort,Standard
15034304,Airport,Standard
20238104,Small Metro/Town,Lifestyle/Boutique
98335804,Resort,Lifestyle/Boutique
74271703,Suburban,Lifestyle/Boutique
86673106,Resort,Standard
57700004,Suburban,Extended Stay
187563903,Suburban,Extended Stay
172143703,Urban,Lifestyle/Boutique
263252103,Resort,Lifestyle/Boutique
193053004,Suburban,Extended Stay
2336505,Urban,Lifestyle/Boutique
34177603,Resort,Work-From-Anywhere
65151706,Urban,Lifestyle/Boutique
56955405,Urban,Lifestyle/Boutique
7681603,Urban,Lifestyle/Boutique
33653304,Small Metro/Town,Standard
237863504,Resort,Lifestyle/Boutique
27731906,Small Metro/Town,Lifestyle/Boutique
13949703,Small Metro/Town,Lifestyle/Boutique
7668703,Small Metro/Town,Lifestyle/Boutique
41364506,Resort,Extended Stay
52920404,Urban,Standard
128444404,Resort,Wellness/Eco
169555203,Urban,Lifestyle/Boutique
159686804,Urban,Lifestyle/Boutique
380546303,Urban,Extended Stay
83027806,Resort,Standard
46284305,Urban,Standard
11884105,Airport,Standard
44730403,Resort,Standard
18710604,Urban,Lifestyle/Boutique
7258905,Small Metro/Town,Lifestyle/Boutique
6108403,Urban,Standard
69766806,Resort,Extended Stay
244008703,Resort,Standard
184266103,Resort,Wellness/Eco
774803,Urban,Standard
16631304,Small Metro/Town,Lifestyle/Boutique
10958905,Resort,Standard
231762904,Urban,Lifestyle/Boutique
281837303,Urban,Extended Stay
19585804,Small Metro/Town,Extended Stay
6304403,Resort,Extended Stay
176360704,Suburban,Standard
11470203,Resort,Standard
59028303,Resort,Lifestyle/Boutique
72034503,Resort,Lifestyle/Boutique
7609503,Resort,Lifestyle/Boutique
3994405,Suburban,Standard
43368406,Urban,Lifestyle/Boutique
35658703,Urban,Lifestyle/Boutique
23649206,Urban,Standard
301662603,Resort,Standard
82022605,Airport,Standard
188112904,Suburban,Standard
271378704,Resort,Standard
41286604,Resort,Lifestyle/Boutique
48976903,Urban,Standard
6467303,Airport,Standard
74625805,Urban,Lifestyle/Boutique
45823204,Resort,Wellness/Eco
15811804,Resort,Standard
55958903,Small Metro/Town,Lifestyle/Boutique
6867203,Resort,Wellness/Eco
151739204,Urban,Lifestyle/Boutique
76099005,Small Metro/Town,Lifestyle/Boutique
6269604,Resort,Standard
393385804,Urban,Standard
85552806,Resort,Lifestyle/Boutique
52361705,Urban,Standard
414614904,Urban,Lifestyle/Boutique
12029605,Resort,Standard
254582704,Small Metro/Town,Lifestyle/Boutique
148459904,Suburban,Lifestyle/Boutique
111251904,Urban,Lifestyle/Boutique
19251505,Small Metro/Town,Standard
6249303,Resort,Standard
232905104,Resort,Lifestyle/Boutique
268853503,Urban,Extended Stay
263853703,Urban,Standard
314837103,Urban,Extended Stay
47536606,Resort,Work-From-Anywhere
73589605,Resort,Standard
29931506,Suburban,Standard
96713103,Urban,Lifestyle/Boutique
37072306,Resort,Standard
31687404,Urban,Lifestyle/Boutique
58400204,Resort,Standard
53946803,Urban,Standard
32088504,Resort,Standard
168326604,Resort,Standard
546603,Urban,Extended Stay
32023306,Resort,Standard
67398205,Resort,Standard
135311905,Resort,Extended Stay
42960905,Suburban,Standard
209587704,Resort,Lifestyle/Boutique
5109205,Urban,Lifestyle/Boutique
61001505,Urban,Standard
15368204,Resort,Wellness/Eco
182076804,Airport,Standard
206092903,Suburban,Extended Stay
53066505,Small Metro/Town,Standard
36377806,Urban,Standard
67166603,Small Metro/Town,Standard
17274705,Suburban,Standard
271705003,Urban,Lifestyle/Boutique
2361405,Urban,Lifestyle/Boutique
103946704,Resort,Wellness/Eco
10731203,Suburban,Extended Stay
33653604,Suburban,Standard
45412306,Resort,Lifestyle/Boutique
321379003,Resort,Extended Stay
308887903,Resort,Lifestyle/Boutique
273948703,Resort,Extended Stay
365562904,Urban,Standard
108365506,Urban,Lifestyle/Boutique
138880603,Resort,Standard
181740504,Resort,Standard
110628605,Resort,Lifestyle/Boutique
270458103,Resort,Standard
4740605,Resort,Extended Stay
370903603,Small Metro/Town,Extended Stay
352782403,Small Metro/Town,Extended Stay
46850005,Urban,Lifestyle/Boutique
11298703,Urban,Standard
291594603,Interstate,Standard
72083804,Urban,Extended Stay
16533803,Resort,Extended Stay
6298503,Resort,Lifestyle/Boutique
78741703,Resort,Standard
264548703,Urban,Wellness/Eco
52407105,Resort,Standard
5036305,Resort,Standard
82299505,Small Metro/Town,Lifestyle/Boutique
17261705,Suburban,Standard
50780904,Urban,Lifestyle/Boutique
2445305,Interstate,Work-From-Anywhere
8969604,Urban,Standard
278372803,Resort,Extended Stay
31393705,Suburban,Extended Stay
46248903,Urban,Standard
132695804,Urban,Standard
39824706,Urban,Standard
80014004,Resort,Standard
19373505,Resort,Extended Stay
1045603,Suburban,Standard
15216804,Resort,Standard
46013504,Urban,Lifestyle/Boutique
10133803,Resort,Lifestyle/Boutique
290675803,Urban,Standard
85045205,Resort,Extended Stay
63254504,Urban,Standard
6796403,Urban,Standard
11542805,Urban,Lifestyle/Boutique
48307003,Urban,Standard
55068003,Urban,Lifestyle/Boutique
164907104,Resort,Standard
169257703,Resort,Extended Stay
33022504,Urban,Extended Stay
100018503,Resort,Lifestyle/Boutique
16050904,Resort,Standard
2366505,Urban,Standard
4094005,Urban,Lifestyle/Boutique
18417204,Urban,Lifestyle/Boutique
51475703,Urban,Standard
58079805,Urban,Lifestyle/Boutique
125375104,Urban,Lifestyle/Boutique
95985906,Resort,Extended Stay
8006303,Small Metro/Town,Standard
270570503,Resort,Extended Stay
295993003,Small Metro/Town,Standard
66685406,Small Metro/Town,Work-From-Anywhere
125601905,Resort,Extended Stay
80645404,Urban,Standard
159015903,Resort,Standard
77161606,Suburban,Standard
235318304,Resort,Standard
16218204,Small Metro/Town,Standard
247403904,Urban,Extended Stay
16925604,Suburban,Lifestyle/Boutique
104099304,Resort,Standard
173931104,Small Metro/Town,Standard
262210603,Urban,Extended Stay
47783906,Urban,Standard
250675504,Urban,Extended Stay
7373203,Small Metro/Town,Lifestyle/Boutique
250499203,Small Metro/Town,Extended Stay
46128303,Small Metro/Town,Standard
1966805,Suburban,Standard
65860006,Small Metro/Town,Lifestyle/Boutique
99565603,Urban,Standard
201440504,Urban,Extended Stay
267555303,Suburban,Extended Stay
96933103,Resort,Lifestyle/Boutique
205713404,Resort,Extended Stay
16764104,Urban,Lifestyle/Boutique
172989303,Urban,Lifestyle/Boutique
39622006,Resort,Standard
17246405,Small Metro/Town,Lifestyle/Boutique
90041704,Small Metro/Town,Lifestyle/Boutique
49155003,Urban,Lifestyle/Boutique
68094704,Urban,Lifestyle/Boutique
30003803,Urban,Lifestyle/Boutique
94815203,Urban,Wellness/Eco
10409803,Resort,Standard
34825206,Urban,Lifestyle/Boutique
7669703,Urban,Standard
359012204,Urban,Extended Stay
51050303,Small Metro/Town,Standard
19467404,Urban,Lifestyle/Boutique
271166304,Resort,Extended Stay
232971304,Resort,Wellness/Eco
274816303,Suburban,Extended Stay
66479105,Interstate,Standard
48001904,Urban,Lifestyle/Boutique
180318304,Resort,Extended Stay
35242403,Urban,Lifestyle/Boutique
11552603,Urban,Lifestyle/Boutique
51030306,Urban,Lifestyle/Boutique
12021505,Urban,Standard
3897805,Urban,Lifestyle/Boutique
180677704,Resort,Extended Stay
43631604,Small Metro/Town,Standard
30029203,Urban,Lifestyle/Boutique
11794105,Resort,Standard
93206004,Urban,Standard
66961505,Urban,Standard
12274905,Suburban,Standard
17747903,Resort,Extended Stay
15628604,Resort,Lifestyle/Boutique
298420903,Interstate,Standard
179725303,Urban,Lifestyle/Boutique
30239506,Interstate,Standard
129947103,Resort,Work-From-Anywhere
16987404,Resort,Wellness/Eco
126215505,Resort,Extended Stay
39802704,Resort,Standard
16907303,Small Metro/Town,Standard
221653204,Suburban,Extended Stay
29839406,Small Metro/Town,Lifestyle/Boutique
133860304,Resort,Lifestyle/Boutique
29775304,Resort,Extended Stay
43690504,Urban,Standard
59032706,Resort,Extended Stay
35907404,Resort,Extended Stay
269114203,Urban,Lifestyle/Boutique
57339203,Resort,Extended Stay
61284205,Small Metro/Town,Lifestyle/Boutique
92976204,Suburban,Standard
21593005,Resort,Standard
94295103,Resort,Extended Stay
13867803,Resort,Standard
142862003,Small Metro/Town,Standard
47338304,Resort,Standard
58815404,Urban,Lifestyle/Boutique
76356203,Urban,Lifestyle/Boutique
48855906,Urban,Extended Stay
7349603,Small Metro/Town,Standard
54492605,Resort,Standard
24640304,Small Metro/Town,Lifestyle/Boutique
154716903,Suburban,Extended Stay
347987103,Small Metro/Town,Standard
167528404,Resort,Lifestyle/Boutique
15307805,Airport,Standard
260116104,Urban,Lifestyle/Boutique
35800603,Suburban,Extended Stay
100647406,Resort,Extended Stay
289032703,Urban,Extended Stay
233473704,Urban,Extended Stay
4778005,Suburban,Standard
65804705,Resort,Standard
34935506,Suburban,Lifestyle/Boutique
86857406,Resort,Extended Stay
16891203,Urban,Extended Stay
256406604,Airport,Standard
343431104,Resort,Standard
171375103,Urban,Standard
62367104,Small Metro/Town,Standard
11076505,Resort,Wellness/Eco
16023504,Interstate,Standard
365530003,Interstate,Standard
153035304,Small Metro/Town,Standard
129322103,Urban,Lifestyle/Boutique
299514003,Resort,Work-From-Anywhere
16794104,Urban,Standard
63392406,Urban,Standard
22945005,Urban,Lifestyle/Boutique
310395403,Resort,Standard
325666303,Resort,Standard
3553905,Resort,Wellness/Eco
2837405,Resort,Standard
16800704,Urban,Lifestyle/Boutique
15413904,Resort,Extended Stay
286098403,Small Metro/Town,Lifestyle/Boutique
65761904,Suburban,Standard
40830406,Urban,Extended Stay
105287805,Urban,Standard
26744504,Resort,Wellness/Eco
172420504,Urban,Standard
32025505,Urban,Standard
66596704,Small Metro/Town,Lifestyle/Boutique
6500703,Suburban,Standard
11103205,Resort,Wellness/Eco
15534804,Resort,Extended Stay
33651104,Small Metro/Town,Standard
78000004,Small Metro/Town,Standard
11693403,Small Metro/Town,Standard
43707605,Resort,Work-From-Anywhere
33354706,Resort,Standard
132609104,Airport,Standard
327718403,Airport,Standard
94930806,Urban,Standard
73859305,Urban,Extended Stay
28568803,Resort,Wellness/Eco
3697705,Urban,Standard
46360605,Urban,Standard
22653006,Resort,Wellness/Eco
96619605,Urban,Lifestyle/Boutique
101583906,Urban,Work-From-Anywhere
41136504,Small Metro/Town,Standard
338911703,Urban,Standard
97444804,Urban,Standard
35098706,Urban,Standard
280238703,Resort,Standard
159399103,Urban,Standard
243611104,Urban,Extended Stay
46302703,Urban,Standard
122404803,Urban,Standard
382016303,Small Metro/Town,Standard
57592904,Urban,Extended Stay
93524103,Resort,Wellness/Eco
39937804,Resort,Wellness/Eco
162173104,Resort,Extended Stay
170819104,Suburban,Extended Stay
187549703,Urban,Lifestyle/Boutique
11137305,Suburban,Standard
44129806,Airport,Work-From-Anywhere
29962503,Resort,Standard
35889204,Airport,Standard
266768103,Urban,Standard
76082905,Small Metro/Town,Wellness/Eco
213514904,Suburban,Standard
11980103,Suburban,Standard
6971903,Resort,Wellness/Eco
600445682,Airport,Standard
56836003,Resort,Wellness/Eco
90605703,Urban,Work-From-Anywhere
12058203,Resort,Standard
11600203,Urban,Lifestyle/Boutique
15408704,Resort,Extended Stay
17176704,Resort,Extended Stay
284102503,Resort,Standard
247899503,Small Metro/Town,Standard
31340403,Small Metro/Town,Standard
47264205,Interstate,Standard
26241504,Interstate,Standard
9578903,Suburban,Standard
52568606,Resort,Wellness/Eco
10928403,Small Metro/Town,Standard
173510103,Urban,Standard
130150503,Urban,Standard
11157805,Urban,Standard
63931405,Interstate,Standard
7377203,Suburban,Standard
37072206,Resort,Wellness/Eco
218737204,Suburban,Work-From-Anywhere
240133804,Resort,Standard
46771805,Urban,Standard
23597504,Resort,Standard
160723903,Resort,Wellness/Eco
3226705,Small Metro/Town,Wellness/Eco
50596304,Urban,Standard
176357403,Airport,Standard
55817304,Urban,Lifestyle/Boutique
25785206,Resort,Standard
4687705,Small Metro/Town,Standard
15579805,Urban,Standard
38068003,Small Metro/Town,Standard
23427206,Small Metro/Town,Standard
95027206,Suburban,Extended Stay
7223003,Suburban,Standard
5519005,Suburban,Work-From-Anywhere
31935504,Resort,Standard
27610604,Small Metro/Town,Extended Stay
173354703,Resort,Lifestyle/Boutique
58251105,Urban,Lifestyle/Boutique
271830903,Resort,Wellness/Eco
88853503,Resort,Lifestyle/Boutique
14892603,Urban,Standard
31650705,Small Metro/Town,Lifestyle/Boutique
44197604,Small Metro/Town,Standard
38879805,Resort,Extended Stay
243596704,Urban,Extended Stay
3873605,Urban,Standard
125756804,Resort,Wellness/Eco
600251242,Urban,Lifestyle/Boutique
153453204,Small Metro/Town,Extended Stay
244087704,Suburban,Extended Stay
35288103,Resort,Extended Stay
7444803,Urban,Standard
651103,Urban,Standard
15972605,Urban,Extended Stay
43098605,Small Metro/Town,Lifestyle/Boutique
93755305,Urban,Extended Stay
63624803,Urban,Lifestyle/Boutique
29990403,Resort,Standard
257273503,Urban,Lifestyle/Boutique
96420305,Urban,Lifestyle/Boutique
29898605,Urban,Standard
288191603,Resort,Lifestyle/Boutique
4426105,Urban,Standard
316630204,Resort,Standard
84789004,Resort,Extended Stay
45578005,Urban,Lifestyle/Boutique
47596306,Urban,Lifestyle/Boutique
201502904,Resort,Wellness/Eco
22433504,Suburban,Extended Stay
70490906,Resort,Standard
118384505,Resort,Extended Stay
363432804,Urban,Extended Stay
95818104,Urban,Lifestyle/Boutique
91928404,Suburban,Standard
110479104,Suburban,Lifestyle/Boutique
62596604,Urban,Lifestyle/Boutique
70895104,Interstate,Lifestyle/Boutique
215507704,Urban,Extended Stay
74276205,Urban,Standard
40872206,Small Metro/Town,Standard
309837703,Resort,Extended Stay
175139304,Airport,Standard
42893706,Urban,Lifestyle/Boutique
16638704,Small Metro/Town,Lifestyle/Boutique
141765903,Urban,Standard
64486706,Suburban,Lifestyle/Boutique
33886103,Small Metro/Town,Standard
8847905,Resort,Extended Stay
36864003,Urban,Lifestyle/Boutique
17914903,Urban,Lifestyle/Boutique
176064403,Urban,Extended Stay
130444303,Urban,Lifestyle/Boutique
121532804,Suburban,Standard
305673403,Urban,Standard
167406404,Urban,Lifestyle/Boutique
52823306,Resort,Standard
21297506,Resort,Lifestyle/Boutique
600239553,Suburban,Extended Stay
48549404,Urban,Standard
149709604,Urban,Extended Stay
35126806,Resort,Standard
317532304,Suburban,Extended Stay
175716704,Suburban,Lifestyle/Boutique
4380305,Suburban,Standard
329885903,Resort,Standard
122376203,Resort,Standard
69902704,Interstate,Lifestyle/Boutique
198544004,Resort,Extended Stay
28181506,Suburban,Lifestyle/Boutique
23845106,Resort,Standard
199905904,Suburban,Extended Stay
415673304,Urban,Extended Stay
79148106,Urban,Lifestyle/Boutique
69002206,Resort,Extended Stay
9867203,Urban,Extended Stay
210690404,Urban,Standard
182827703,Resort,Extended Stay
55530204,Urban,Extended Stay
48962704,Urban,Lifestyle/Boutique
5639505,Urban,Lifestyle/Boutique
2859904,Resort,Standard
141610604,Urban,Lifestyle/Boutique
228172704,Urban,Standard
216043904,Resort,Lifestyle/Boutique
10137103,Urban,Lifestyle/Boutique
35844806,Resort,Standard
176837604,Resort,Lifestyle/Boutique
54877506,Resort,Standard
40074604,Resort,Standard
111453605,Airport,Lifestyle/Boutique
16880003,Resort,Standard
292768603,Resort,Standard
41193704,Small Metro/Town,Standard
269364703,Urban,Extended Stay
600336440,Interstate,Standard
37354604,Small Metro/Town,Lifestyle/Boutique
55572505,Urban,Standard
72620006,Resort,Lifestyle/Boutique
8369603,Urban,Lifestyle/Boutique
104716506,Urban,Lifestyle/Boutique
78915706,Resort,Lifestyle/Boutique
16217504,Resort,Extended Stay
61888603,Resort,Wellness/Eco
84380304,Resort,Extended Stay
249224204,Resort,Lifestyle/Boutique
5332505,Small Metro/Town,Standard
49509504,Resort,Lifestyle/Boutique
375096004,Resort,Wellness/Eco
313899503,Suburban,Standard
16671304,Urban,Extended Stay
14003103,Airport,Standard
43466404,Suburban,Lifestyle/Boutique
500019797,Small Metro/Town,Work-From-Anywhere
234528104,Urban,Lifestyle/Boutique
110238405,Resort,Lifestyle/Boutique
